Domain;Phylum;Class;Order;Family;Genus;Species;EMCF01;EMCF02;EMCF03;EMCF04;EMCF05;EMCF06;EMCF09;EMCF10;EMCF13;EMCF14;EMCF16;EMCF17;EMCF18;EMCF19;EMCF21;EMCF22;EMCF25;EMCF26;EMCF27;EMCF28;EMCF29;EMCF30;EMCF31;EMCF32;EMCF33;EMCF34;EMCF35;EMCF36;EMCF37;KGCF01;KGCF02;KGCF03;KGCF04;KGCF05;KGCF06;KGCF07;KGCF10;KGCF11;KGCF12;KGCF13;KGCF14;KGCF15;KGCF16;KGCF17;KGCF18;KGCF19;KGCF21;KGCF22;KGCF24;KGCF25;KGCF26;KGCF27;KGCF28;KGCF29;KGCF30;KGCF32;KGCF33;KGCF34;KGCF35;KGCF36;KGCF37;KGCF38;KGCF39;KGCF40;KGCF41;KGCF42;KGCF43;KGCF44;KGCF45;KGCF46;KGCF47;KGCF48;KGCF49;KGCF50;KGCF51;KGCF52;KGCF53;KGCF55;KGCF56;KGCF57;KGCF58;MCF01s1;MCF01s2;MCF01s3;MCF01s4;MCF01s5;MCF01s6;MCF01s7;MCF02s1;MCF02s2;MCF02s3;MCF02s4;MCF03s1;MCF03s2;MCF04s1;MCF04s2;MCF05s1;MCF05s2;MCF06s1;MCF06s2;MCF06s3;MCF06s4;MCF07s1;MCF07s2;MCF07s3;MCF08s1;MCF08s2;MCF08s3;MCF09s1;MCF09s2;MCF09s3;MCF10s1;MCF10s2;MCF11s1;MCF11s2;MCF11s3;MCF12s1;MCF12s2;MCF12s3;MCF13s1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Bacteroidetes;Cytophagia;Cytophagales;Amoebophilaceae;Candidatus;Candidatus Amoebophilus;0;0;0;0.0001;0;0;0;0.0004;0;0;0.0067;0.0003;0;0;0.0202;0;0.0002;0.0009;0;0.0016;0;0.0009;0;0.0004;0;0.0039;0;0.001;0.0002;0.0002;0.0003;0.0001;0.002;0.0013;0.0162;0;0;0;0;0.0017;0.0066;0;0.0051;0.0741;0;0.0001;0.0173;0.0084;0;0.0015;0.0187;0.0052;0.0035;0.0002;0;0.0024;0.0037;0.0003;0.003;0;0.0007;0.0008;0;0.0046;0.0007;0;0;0.0007;0.0094;0;0;0.0018;0;0.0144;0;0.0005;0;0;0;0.0004;0;0;0.0001;0;0;0;0;0;0;0;0.0016;0.0001;0;0.0017;0.0005;0;0;0;0;0.0006;0;0.0002;0;0;0.0071;0;0.0002;0;0;0.0002;0;0.0002;0.0027;0.0002;0;0.0002;0.0077;0;0.0011;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Agarivorans;Agarivorans gilvus;0;0;0.0001;0.0002;0;0.0003;0;0.0017;0;0;0.0013;0.0002;0;0;0.0006;0;0;0.0002;0;0.0009;0;0.0003;0.0001;0;0;0.0004;0.0001;0.0002;0;0.0002;0;0;0.0029;0.0004;0.0025;0;0;0.0008;0.0013;0;0.0309;0;0.0015;0;0;0;0.0025;0.0023;0.0013;0;0.0113;0.0018;0.0024;0.0001;0.0011;0;0.0002;0.0001;0;0.0002;0.0001;0;0;0.0097;0.0049;0;0;0.0001;0.0027;0;0.0001;0.0021;0;0.0024;0.0076;0.0002;0.0002;0;0.0002;0.0008;0.0056;0;0;0;0;0;0.0007;0;0;0.0001;0.0004;0;0;0.0016;0.0002;0;0;0;0.0001;0.0001;0;0.0002;0;0;0.0027;0;0;0;0.0001;0.0002;0;0;0.0005;0.0001;0.0002;0.0001;0.0018;0;0.0021;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas addita;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas australica;0;0;0;0.0004;0.0008;0.0009;0;0;0;0;0.0018;0.0003;0;0;0;0;0;0.0002;0;0.0002;0;0;0;0.0002;0;0.0008;0;0.0001;0;0;0;0;0;0;0.0009;0;0;0;0;0;0.0029;0;0;0.0081;0;0.0001;0;0.0009;0.0003;0;0.0015;0.001;0.0018;0.0001;0.0002;0.0005;0.0006;0.0001;0.0003;0;0.0001;0.0018;0;0;0;0;0;0;0.0027;0;0;0;0;0.0003;0.0182;0;0;0;0;0;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0.0008;0.0001;0;0;0;0;0;0;0;0;0.0001;0;0;0.0001;0;0;0;0;0;0;0;0.0003;0.0002;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas macleodii;0;0;0.0001;0.0002;0.0002;0.0001;0;0.0007;0;0;0.0044;0;0;0;0.0003;0;0;0.0002;0;0;0;0.0012;0;0.0004;0;0.0003;0.0001;0;0.0002;0.0003;0;0;0.0008;0.0003;0.0006;0.0004;0;0.0056;0.0045;0.0022;0.0692;0;0.034;0.0075;0.0356;0.0001;0.0002;0.0009;0.0027;0;0.0007;0.0003;0.0004;0.0005;0;0.0054;0.0003;0.0001;0.0019;0.0007;0;0.0052;0.0001;0.0332;0.0007;0.0097;0;0;0.0293;0;0;0.0005;0;0.0045;0.0673;0;0.0006;0.0019;0;0.0002;0.0019;0;0;0.0002;0;0.0001;0;0;0;0.0005;0.0004;0.0001;0;0.0001;0.0001;0;0;0;0;0.0001;0;0.0001;0.0001;0;0;0;0.0001;0;0.0002;0.0002;0.0001;0.0005;0.0016;0.0007;0.0001;0;0.0024;0;0.0008;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas mediterranea;0;0;0.0001;0.0003;0.0012;0.0009;0;0.0008;0;0;0.0048;0.0004;0;0;0.005;0;0;0.001;0;0.0127;0.0004;0.0011;0;0.0001;0;0.0015;0.0004;0.0006;0;0.0002;0;0.0001;0.0009;0.0002;0.0089;0;0.0005;0.0036;0.0059;0.0039;0.1161;0.0002;0.0007;0.109;0.0123;0.0001;0.0085;0.0074;0.0004;0.0009;0.0179;0.0029;0.002;0.0005;0;0.0005;0.0024;0.0001;0.0002;0.0002;0.0004;0.001;0;0.0614;0.0023;0;0.0006;0.0001;0.0145;0;0;0.0136;0;0.0191;0.0724;0.0008;0;0;0.0008;0;0.0025;0;0.0001;0;0;0.0001;0.001;0;0.0001;0.001;0.0015;0.0001;0;0.0012;0.0003;0;0.0003;0.0001;0.0003;0.0033;0.0001;0.0013;0.0006;0.0002;0.009;0;0.0001;0;0;0;0;0;0.0024;0.0004;0.0006;0.0002;0.0082;0;0.0023;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Alteromonas;Alteromonas naphthalenivorans;0;0;0;0;0.0004;0;0;0;0;0;0.0005;0.0001;0;0;0.0003;0.0001;0;0;0;0.0004;0.0004;0.0002;0.0002;0;0;0;0;0;0;0;0;0;0;0.0001;0.0006;0;0;0;0;0.0002;0.0025;0;0.0026;0;0;0;0.0005;0.0006;0.0002;0.003;0.0068;0.0002;0.0008;0;0.0001;0;0;0.0001;0.0001;0;0;0.0003;0;0.0052;0.0083;0;0;0;0.0024;0;0;0.0002;0;0.0009;0.0022;0;0;0;0.0001;0;0.0011;0;0;0;0;0;0;0;0;0;0.0008;0;0;0.0005;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0.0001;0;0.0002;0;0.0001;0.0025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Glaciecola;Glaciecola sp;0;0;0;0.0001;0.003;0.0006;0;0.0012;0;0.0004;0.0003;0.0001;0;0;0.0015;0.0001;0;0;0;0.0002;0;0.0001;0.0001;0;0;0.0002;0.0003;0;0;0;0.0002;0.0001;0.0005;0;0.0007;0;0;0;0;0.0002;0.0025;0;0;0;0.0036;0;0.0002;0.0006;0.0001;0;0.0032;0.0002;0.0018;0.0003;0;0;0.0003;0.0001;0.0002;0.0002;0.0008;0;0;0.0017;0;0;0;0.0001;0.0023;0;0;0.0011;0;0.0027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0.0007;0;0;0;0.0001;0;0;0.0001;0;0.0003;0;0.0001;0;0;0.0013;0;0;0;0;0.0001;0.0001;0;0;0;0;0.0001;0;0;0.0011;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Lacimicrobium;Lacimicrobium alkaliphilum;0;0;0;0;0;0;0;0;0;0;0.0009;0.0001;0;0;0.0003;0;0;0.0005;0;0.0016;0;0;0;0;0;0.0004;0;0.0004;0.0001;0.0001;0;0;0;0;0.0011;0;0;0.0002;0.0003;0.0005;0.0113;0;0.0007;0.0239;0;0;0.001;0.0002;0.0003;0.0038;0.0059;0.0007;0.0012;0.0002;0;0;0.0002;0.0001;0.0005;0;0;0;0;0.0059;0;0;0;0;0.0014;0;0;0.0016;0;0.0007;0.0077;0;0;0;0;0.0002;0.0002;0;0;0;0;0.0001;0;0;0;0.0002;0;0;0;0;0;0;0;0;0.0006;0.0014;0.0001;0.0005;0.0003;0;0.0006;0;0;0;0;0;0;0;0;0.0001;0;0.0001;0.0003;0;0.0004;0.0001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter adhaerens;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0.0003;0.0001;0;0;0;0.0001;0;0.0003;0;0.0001;0;0.0003;0;0;0;0;0;0.0002;0.0168;0;0;0.0079;0;0.0001;0.0005;0;0;0.0016;0.0033;0.0001;0.0001;0.0001;0;0;0.0004;0;0.0013;0.0001;0;0.0051;0;0.0194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0008;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0.004;0;0;0;0;0.0001;0;0;0.0001;0.0002;0.0002;0.0001;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter hydrocarbonoclasticus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0.0001;0;0.0049;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0.0008;0.0002;0;0.001;0.0085;0.0003;0.0004;0.0001;0;0;0.0003;0;0.0003;0;0;0;0;0.002;0;0;0;0;0;0;0;0;0;0.0014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0.0001;0;0.0004;0;0.0012;0;0;0;0;0.0001;0;0;0.0006;0.0001;0;0;0.0003;0;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter psychrophilus;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0.0031;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0021;0;0;0;0;0;0;0;0.0032;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter salarius;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0.0006;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0.0042;0;0;0.0001;0;0;0;0;0;0.0001;0.0024;0;0.0001;0;0.0003;0;0.0002;0;0;0;0;0;0;0.0007;0.0006;0;0;0;0;0;0;0;0;0;0;0.0003;0;0.0002;0;0;0.0002;0.0014;0;0.0013;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter salinus;0;0;0.0001;0.0001;0;0.0009;0;0.0003;0;0;0.0031;0;0;0;0.001;0;0.0002;0.0009;0;0;0;0;0;0;0.0001;0.0012;0;0.0008;0.0002;0.0003;0;0;0;0.0007;0.0022;0;0;0;0;0.0016;0.018;0;0.0024;0.0678;0;0.0003;0.0033;0.0002;0.0005;0.0013;0.0082;0.0007;0.0002;0.0006;0.0001;0;0.0003;0;0.0005;0.0001;0;0.0015;0;0.0375;0;0;0;0;0.0072;0;0;0.007;0;0;0.0027;0;0;0.0002;0;0;0;0;0;0;0;0;0.0003;0;0;0;0.0006;0;0;0;0.0001;0;0;0;0.0009;0.0001;0;0.0001;0;0;0.0003;0;0;0;0;0.0003;0.0001;0;0;0;0.0002;0;0.0011;0;0.0002;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter similis;0;0;0;0;0;0;0;0.0002;0;0;0.0002;0;0;0;0.0018;0;0;0.0002;0;0.0015;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0.0002;0;0.0016;0;0.0001;0;0;0;0;0;0.0007;0.0003;0;0.0004;0;0.0022;0;0;0;0;0.003;0;0;0;0;0.0015;0;0;0;0;0;0;0;0;0;0.0002;0;0.0009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0.0005;0;0;0;0;0;0.0001;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Marinobacter;Marinobacter sp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Paraglaciecola;Paraglaciecola psychrophila;0;0;0;0.0001;0.0032;0;0;0.001;0;0;0;0;0;0;0.0001;0.0001;0.0001;0.0004;0;0.0004;0;0.0001;0;0.0001;0;0.0003;0.0002;0.0001;0;0.0001;0;0;0;0.0001;0.0009;0;0;0.0003;0.0008;0.0003;0.0046;0;0;0.0064;0;0;0.0002;0.0001;0.0005;0.0003;0.0009;0.0002;0.0005;0.0001;0.0003;0;0.0006;0;0.0005;0;0.0003;0.002;0;0.0143;0.0001;0;0;0;0.0077;0.0016;0;0;0;0.0039;0.0021;0;0;0;0;0.0002;0.0025;0;0;0;0;0;0.0008;0;0;0.0001;0.0002;0;0;0.0009;0;0;0;0;0;0.0002;0;0;0;0.0002;0.0005;0;0;0;0;0.0001;0;0;0.0002;0;0.0004;0;0;0;0.0004;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae;Saccharophagus;Saccharophagus degradans;0;0;0;0.0002;0.0022;0.0009;0;0.0004;0;0;0;0.0001;0;0;0.0001;0;0;0;0;0.001;0;0;0.0001;0;0;0.0014;0.0004;0.0002;0;0.0002;0;0;0;0.0002;0.0004;0.0001;0;0.0004;0;0.0041;0.0392;0.0003;0;0;0.0036;0;0.0073;0.0017;0.0023;0;0.0222;0.0012;0.0014;0.0002;0.0003;0;0.0003;0.0001;0.0004;0.0001;0;0.0021;0.0001;0.0034;0.0012;0;0.0016;0.0003;0.0059;0;0;0.0007;0;0.0021;0.0022;0;0;0;0.0001;0;0.0007;0;0;0;0;0;0.0009;0;0.0001;0;0.0002;0;0;0.0006;0.0001;0;0;0.0001;0.0001;0.0001;0;0.0001;0.0003;0.0001;0.0008;0;0.0001;0;0;0.0001;0;0;0.0004;0.0002;0.0004;0;0;0;0.0004;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Alicyclobacillus;Alicyclobacillus acidocaldarius;0;0;0;0;0;0;0;0.0004;0;0;0.0013;0.0001;0;0;0.0021;0;0;0.0002;0;0;0.0006;0.0003;0;0;0;0.0005;0;0;0.0002;0.0001;0;0;0;0.0015;0;0;0;0.0003;0.0079;0.0005;0.0164;0;0.0054;0;0;0.0007;0.0011;0.0003;0.0002;0.0009;0.0096;0.0006;0.0005;0.0035;0;0;0.0014;0;0.0035;0.0004;0.0001;0.0005;0;0.0142;0;0;0;0;0.0078;0;0;0.0042;0;0.0015;0;0;0;0.0005;0;0;0;0;0.0006;0.0034;0.0027;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0.0004;0;0;0;0;0.0002;0;0;0;0;0.0001;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Firmicutes;Bacilli;Bacillales;Alicyclobacillaceae;Kyrpidia;Kyrpidia tusciae;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0007;0;0;0;0;0.0001;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0.0005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Firmictues;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus algifaecis;0;0;0.0001;0.0002;0.0002;0.0009;0;0.0003;0;0;0.0014;0.0001;0;0;0.0002;0;0;0.0006;0;0;0;0.0002;0;0;0;0.0009;0.0001;0;0.0002;0.0023;0;0;0;0.0005;0.0012;0;0.0005;0;0.0015;0.0048;0;0;0;0;0;0.0005;0.0032;0.0007;0.0004;0.0015;0.0046;0.0016;0.0005;0.0001;0.0001;0;0.0002;0;0.0008;0;0;0.003;0.0001;0;0;0;0;0;0.0288;0;0;0;0;0.0007;0.0025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006;0.0001;0;0;0;0.0003;0;0;0.0001;0.0007;0;0.0002;0.0003;0;0;0;0;0;0;0;0;0;0.0003;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Firmictues;Bacilli;Bacillales;Alicyclobacillaceae;Tumebacillus;Tumebacillus sp;0;0;0;0;0.0007;0.0002;0;0.0006;0;0.0001;0.0026;0.0001;0;0;0;0;0;0.0002;0;0.0008;0.0003;0;0.0001;0;0;0.0003;0.0002;0;0;0.0002;0.0003;0;0;0;0.0002;0;0;0.0022;0.0003;0.0015;0.0071;0.0002;0.0031;0;0;0;0.003;0.0003;0.0005;0.0003;0.0052;0.0007;0.0004;0.0004;0;0;0.0002;0;0.0009;0.0005;0.0002;0.0003;0;0.0016;0.0058;0;0.0005;0;0.0079;0;0;0.0007;0;0.0026;0.0021;0;0;0;0.0002;0;0.0004;0;0;0;0;0;0;0;0;0.0001;0.0007;0.0001;0;0.0019;0.0002;0;0;0;0.0003;0;0;0;0;0;0;0;0;0;0.0003;0.0002;0;0;0.0003;0;0;0;0.0066;0.0001;0.0014;0.001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax dieselolei;0;0;0;0;0;0.0003;0;0;0;0;0;0.0001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0006;0;0;0;0.0009;0;0;0;0;0;0;0;0;0.0002;0;0;0.002;0;0;0.0003;0;0;0.0001;0;0.0002;0.0001;0;0.0003;0;0.0035;0;0;0.0006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alcanivorax;Alcanivorax sp;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0008;0.0004;0;0.001;0;0;0;0;0;0;0;0.0002;0;0;0;0;0;0;0;0;0;0;0;0;0.0004;0;0;0;0;0;0;0;0;0.0005;0;0;0;0;0.0001;0;0;0;0;0;0;0;0.0007;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
